Times,NpuID(Idx),ChipId(Idx),Pwr(W),Temp(C),AI Core(%),AI Cpu(%),Ctrl Cpu(%),Memory(%),Memory BW(%),Adjusted CPU Power (W),CPU Energy (J),Total Energy (J)
341,0,0,8.6,48,0,19,89,90,8,27.78571429,5.279285714,5.279285714
342,0,0,8.5,48,0,12,85,90,11,27.78571429,3.334285714,3.334285714
343,0,0,8.6,48,0,26,81,90,10,27.78571429,7.224285714,7.224285714
344,0,0,8.7,48,0,28,88,90,14,27.78571429,7.78,7.78
345,0,0,8.8,49,0,26,88,90,3,28,7.28,7.28
346,0,0,8.7,48,0,22,97,90,2,27.78571429,6.112857143,6.112857143
347,0,0,8.5,48,0,24,90,90,3,27.78571429,6.668571429,6.668571429
348,0,0,8.5,49,0,13,89,90,2,28,3.64,3.64
349,0,0,8.5,48,0,25,88,95,7,27.78571429,6.946428571,6.946428571
350,0,0,8.5,49,0,16,78,89,10,28,4.48,4.48
351,0,0,8.7,48,0,22,83,89,10,27.78571429,6.112857143,6.112857143
352,0,0,8.8,49,0,18,88,89,3,28,5.04,5.04
353,0,0,8.8,48,0,33,94,89,4,27.78571429,9.169285714,9.169285714
354,0,0,8.6,48,0,24,92,90,3,27.78571429,6.668571429,6.668571429
355,0,0,8.6,48,0,26,86,90,2,27.78571429,7.224285714,7.224285714
356,0,0,8.6,48,0,20,88,96,7,27.78571429,5.557142857,5.557142857
357,0,0,8.4,48,0,23,81,93,8,27.78571429,6.390714286,6.390714286
358,0,0,8.5,48,0,19,83,92,8,27.78571429,5.279285714,5.279285714
359,0,0,8.7,49,0,22,87,90,11,28,6.16,6.16
360,0,0,8.8,48,0,26,88,90,3,27.78571429,7.224285714,7.224285714
361,0,0,8.7,48,0,8,91,90,5,27.78571429,2.222857143,2.222857143
362,0,0,8.5,48,0,13,92,93,12,27.78571429,3.612142857,3.612142857
363,0,0,8.5,48,0,22,84,90,3,27.78571429,6.112857143,6.112857143
364,0,0,8.5,49,0,25,87,89,10,28,7,7
365,0,0,8.6,49,0,38,84,90,8,28,10.64,10.64
366,0,0,8.7,48,0,15,89,90,13,27.78571429,4.167857143,4.167857143
367,0,0,8.8,48,0,13,87,90,2,27.78571429,3.612142857,3.612142857
368,0,0,8.8,48,0,22,97,90,4,27.78571429,6.112857143,6.112857143
369,0,0,8.6,48,0,33,94,90,2,27.78571429,9.169285714,9.169285714
370,0,0,8.6,48,0,17,83,90,2,27.78571429,4.723571429,4.723571429
371,0,0,8.5,48,0,16,93,96,8,27.78571429,4.445714286,4.445714286
372,0,0,8.5,48,0,42,87,93,9,27.78571429,11.67,11.67
373,0,0,8.6,48,0,25,77,92,12,27.78571429,6.946428571,6.946428571
374,0,0,8.7,49,0,37,89,90,6,28,10.36,10.36
375,0,0,8.8,48,0,16,94,90,2,27.78571429,4.445714286,4.445714286
376,0,0,8.6,48,0,26,95,90,8,27.78571429,7.224285714,7.224285714
377,0,0,8.6,48,0,23,89,90,8,27.78571429,6.390714286,6.390714286
378,0,0,8.5,48,0,13,87,90,3,27.78571429,3.612142857,3.612142857
379,0,0,8.5,48,0,15,86,91,8,27.78571429,4.167857143,4.167857143
380,0,0,8.5,48,0,21,79,88,8,27.78571429,5.835,5.835
381,0,0,8.7,48,0,25,89,88,13,27.78571429,6.946428571,6.946428571
382,0,0,8.8,49,0,23,86,88,3,28,6.44,6.44
383,0,0,8.7,49,0,20,94,88,10,28,5.6,5.6
384,0,0,8.5,48,0,18,93,88,2,27.78571429,5.001428571,5.001428571
385,0,0,8.5,48,0,15,85,89,3,27.78571429,4.167857143,4.167857143
386,0,0,8.6,48,0,16,84,90,7,27.78571429,4.445714286,4.445714286
387,0,0,8.6,49,0,17,78,89,6,28,4.76,4.76
388,0,0,8.7,48,0,18,83,89,13,27.78571429,5.001428571,5.001428571
389,0,0,8.7,48,0,39,90,89,2,27.78571429,10.83642857,10.83642857
390,0,0,8.9,48,0,31,97,89,4,27.78571429,8.613571429,8.613571429
391,0,0,8.6,48,0,15,91,89,2,27.78571429,4.167857143,4.167857143
392,0,0,8.6,48,0,19,91,89,4,27.78571429,5.279285714,5.279285714
393,0,0,8.5,49,0,23,80,95,9,28,6.44,6.44
394,0,0,8.5,48,0,22,79,90,8,27.78571429,6.112857143,6.112857143
395,0,0,8.6,49,0,18,85,87,10,28,5.04,5.04
396,0,0,8.7,49,0,25,89,87,15,28,7,7
397,0,0,8.8,48,0,13,95,87,3,27.78571429,3.612142857,3.612142857
398,0,0,8.7,48,0,23,95,87,2,27.78571429,6.390714286,6.390714286
399,0,0,8.5,48,0,23,92,87,3,27.78571429,6.390714286,6.390714286
400,0,0,8.5,48,0,26,88,90,9,27.78571429,7.224285714,7.224285714
401,0,0,8.5,48,0,17,83,87,3,27.78571429,4.723571429,4.723571429
402,0,0,8.5,48,0,16,73,88,9,27.78571429,4.445714286,4.445714286
403,0,0,8.5,48,0,32,81,88,7,27.78571429,8.891428571,8.891428571
404,0,0,8.6,49,0,14,87,88,13,28,3.92,3.92
405,0,0,8.7,48,0,17,85,89,2,27.78571429,4.723571429,4.723571429
406,0,0,8.7,48,0,17,91,89,7,27.78571429,4.723571429,4.723571429
407,0,0,8.6,48,0,5,89,90,11,27.78571429,1.389285714,1.389285714
408,0,0,8.6,48,0,16,82,89,2,27.78571429,4.445714286,4.445714286
409,0,0,8.5,48,0,10,90,92,7,27.78571429,2.778571429,2.778571429
410,0,0,8.5,49,0,17,76,89,9,28,4.76,4.76
411,0,0,8.6,48,0,7,85,89,13,27.78571429,1.945,1.945
412,0,0,8.8,49,0,18,93,89,3,28,5.04,5.04
413,0,0,8.7,49,0,20,94,89,9,28,5.6,5.6
414,0,0,8.6,48,0,21,92,89,7,27.78571429,5.835,5.835
415,0,0,8.6,48,0,34,91,89,3,27.78571429,9.447142857,9.447142857
416,0,0,8.6,49,0,17,84,96,8,28,4.76,4.76
417,0,0,8.5,49,0,15,75,91,8,28,4.2,4.2
418,0,0,8.6,48,0,23,86,92,7,27.78571429,6.390714286,6.390714286
419,0,0,8.7,49,0,20,82,89,2,28,5.6,5.6
420,0,0,8.8,49,0,27,98,89,3,28,7.56,7.56
421,0,0,8.6,49,0,19,96,91,11,28,5.32,5.32
422,0,0,8.5,48,0,29,92,91,11,27.78571429,8.057857143,8.057857143
423,0,0,8.5,48,0,33,91,90,2,27.78571429,9.169285714,9.169285714
424,0,0,8.6,48,0,21,90,90,9,27.78571429,5.835,5.835
425,0,0,8.6,48,0,27,79,90,10,27.78571429,7.502142857,7.502142857
426,0,0,8.6,48,0,25,91,90,11,27.78571429,6.946428571,6.946428571
427,0,0,8.8,49,0,21,87,90,3,28,5.88,5.88
428,0,0,8.8,48,0,18,96,90,4,27.78571429,5.001428571,5.001428571
429,0,0,8.6,48,0,21,91,90,2,27.78571429,5.835,5.835
430,0,0,8.6,48,0,22,87,90,1,27.78571429,6.112857143,6.112857143
431,0,0,8.5,48,0,19,89,96,8,27.78571429,5.279285714,5.279285714
432,0,0,8.5,49,0,14,74,90,10,28,3.92,3.92
433,0,0,8.5,48,0,17,77,92,7,27.78571429,4.723571429,4.723571429
434,0,0,8.7,48,0,29,84,90,9,27.78571429,8.057857143,8.057857143
435,0,0,8.7,48,0,22,93,90,2,27.78571429,6.112857143,6.112857143
436,0,0,8.6,48,0,25,93,92,11,27.78571429,6.946428571,6.946428571
437,0,0,8.5,48,0,29,93,90,2,27.78571429,8.057857143,8.057857143
438,0,0,8.5,49,0,25,85,90,3,28,7,7
439,0,0,8.5,49,0,42,88,95,10,28,11.76,11.76
440,0,0,8.6,48,0,22,82,90,11,27.78571429,6.112857143,6.112857143
441,0,0,8.7,48,0,18,86,90,13,27.78571429,5.001428571,5.001428571
442,0,0,8.8,48,0,25,87,91,4,27.78571429,6.946428571,6.946428571
443,0,0,8.8,48,0,12,96,91,2,27.78571429,3.334285714,3.334285714
444,0,0,8.6,48,0,20,91,91,2,27.78571429,5.557142857,5.557142857
445,0,0,8.5,48,0,8,88,91,2,27.78571429,2.222857143,2.222857143
446,0,0,8.5,48,0,21,89,91,11,27.78571429,5.835,5.835
447,0,0,8.5,49,0,27,84,90,10,28,7.56,7.56
448,0,0,8.6,48,0,26,88,90,11,27.78571429,7.224285714,7.224285714
449,0,0,8.7,48,0,24,85,90,6,27.78571429,6.668571429,6.668571429
450,0,0,8.8,48,0,44,94,91,4,27.78571429,12.22571429,12.22571429
451,0,0,8.6,48,0,20,89,91,3,27.78571429,5.557142857,5.557142857
452,0,0,8.6,49,0,25,90,91,7,28,7,7
453,0,0,8.6,48,0,22,87,88,10,27.78571429,6.112857143,6.112857143
454,0,0,8.5,48,0,23,86,87,11,27.78571429,6.390714286,6.390714286
455,0,0,8.6,48,0,20,81,87,8,27.78571429,5.557142857,5.557142857
456,0,0,8.7,48,0,18,88,87,17,27.78571429,5.001428571,5.001428571
457,0,0,8.8,48,0,28,91,87,2,27.78571429,7.78,7.78
458,0,0,8.7,49,0,16,96,87,11,28,4.48,4.48
459,0,0,8.6,48,0,16,91,90,13,27.78571429,4.445714286,4.445714286
460,0,0,8.5,48,0,15,89,87,8,27.78571429,4.167857143,4.167857143
461,0,0,8.5,48,0,20,78,83,5,27.78571429,5.557142857,5.557142857
462,0,0,8.6,48,0,24,81,83,7,27.78571429,6.668571429,6.668571429
463,0,0,8.7,48,0,13,82,83,14,27.78571429,3.612142857,3.612142857
464,0,0,8.8,48,0,35,85,83,3,27.78571429,9.725,9.725
465,0,0,8.8,48,0,12,97,83,3,27.78571429,3.334285714,3.334285714
466,0,0,8.6,48,0,15,89,83,2,27.78571429,4.167857143,4.167857143
467,0,0,8.5,48,0,17,92,85,4,27.78571429,4.723571429,4.723571429
468,0,0,8.4,48,0,19,86,90,8,27.78571429,5.279285714,5.279285714
469,0,0,8.5,49,0,16,84,84,10,28,4.48,4.48
470,0,0,8.6,48,0,19,89,84,14,27.78571429,5.279285714,5.279285714
471,0,0,8.8,48,0,14,86,84,3,27.78571429,3.89,3.89
472,0,0,8.7,48,0,32,94,84,2,27.78571429,8.891428571,8.891428571
473,0,0,8.6,48,0,27,94,84,3,27.78571429,7.502142857,7.502142857
474,0,0,8.5,48,0,17,88,85,13,27.78571429,4.723571429,4.723571429
475,0,0,8.5,48,0,21,87,90,11,27.78571429,5.835,5.835
476,0,0,8.5,48,0,13,75,87,8,27.78571429,3.612142857,3.612142857
477,0,0,8.6,49,0,28,83,84,11,28,7.84,7.84
478,0,0,8.7,48,0,25,88,84,8,27.78571429,6.946428571,6.946428571
479,0,0,8.8,48,0,17,93,84,2,27.78571429,4.723571429,4.723571429
480,0,0,8.7,48,0,32,95,86,12,27.78571429,8.891428571,8.891428571
481,0,0,8.6,48,0,26,90,84,3,27.78571429,7.224285714,7.224285714
482,0,0,8.5,48,0,26,89,84,3,27.78571429,7.224285714,7.224285714
483,0,0,8.5,49,0,27,88,87,9,28,7.56,7.56
484,0,0,8.6,49,0,22,79,84,11,28,6.16,6.16
485,0,0,8.6,48,0,20,87,84,12,27.78571429,5.557142857,5.557142857
486,0,0,8.8,49,0,14,86,84,3,28,3.92,3.92
487,0,0,8.9,48,0,41,94,84,3,27.78571429,11.39214286,11.39214286
488,0,0,8.6,48,0,22,94,84,4,27.78571429,6.112857143,6.112857143
489,0,0,8.6,48,0,31,92,87,11,27.78571429,8.613571429,8.613571429
490,0,0,8.5,48,0,27,86,85,1,27.78571429,7.502142857,7.502142857
491,0,0,8.5,49,0,15,91,84,7,28,4.2,4.2
492,0,0,8.5,48,0,29,78,84,12,27.78571429,8.057857143,8.057857143
493,0,0,8.6,48,0,21,89,86,12,27.78571429,5.835,5.835
494,0,0,8.8,49,0,19,86,84,3,28,5.32,5.32
495,0,0,8.8,48,0,32,94,84,2,27.78571429,8.891428571,8.891428571
496,0,0,8.6,48,0,19,93,84,4,27.78571429,5.279285714,5.279285714
497,0,0,8.5,49,0,19,89,88,9,28,5.32,5.32
498,0,0,8.5,48,0,13,87,85,8,27.78571429,3.612142857,3.612142857
499,0,0,8.5,48,0,11,83,85,9,27.78571429,3.056428571,3.056428571
500,0,0,8.6,48,0,11,79,87,7,27.78571429,3.056428571,3.056428571
501,0,0,8.7,48,0,25,87,85,7,27.78571429,6.946428571,6.946428571
502,0,0,8.7,48,0,18,94,85,4,27.78571429,5.001428571,5.001428571
503,0,0,8.6,48,0,31,95,85,5,27.78571429,8.613571429,8.613571429
504,0,0,8.5,48,0,19,93,85,3,27.78571429,5.279285714,5.279285714
505,0,0,8.5,48,0,28,90,85,3,27.78571429,7.78,7.78
506,0,0,8.5,48,0,16,81,85,5,27.78571429,4.445714286,4.445714286
507,0,0,8.5,49,0,23,78,86,8,28,6.44,6.44
508,0,0,8.6,49,0,25,85,86,13,28,7,7
509,0,0,8.8,48,0,28,86,86,3,27.78571429,7.78,7.78
510,0,0,8.7,49,0,27,94,86,8,28,7.56,7.56
511,0,0,8.6,48,0,22,91,86,4,27.78571429,6.112857143,6.112857143
512,0,0,8.5,48,0,21,88,86,2,27.78571429,5.835,5.835
513,0,0,8.5,49,0,12,87,86,11,28,3.36,3.36
514,0,0,8.7,49,0,42,81,86,9,28,11.76,11.76
515,0,0,8.7,49,0,18,86,86,13,28,5.04,5.04
516,0,0,8.8,48,0,24,88,86,4,27.78571429,6.668571429,6.668571429
517,0,0,8.8,48,0,23,96,86,3,27.78571429,6.390714286,6.390714286
518,0,0,8.6,49,0,22,96,86,4,28,6.16,6.16
519,0,0,8.6,48,0,33,90,86,4,27.78571429,9.169285714,9.169285714
520,0,0,8.7,48,0,17,90,91,16,27.78571429,4.723571429,4.723571429
521,0,0,8.4,48,0,30,80,86,8,27.78571429,8.335714286,8.335714286
522,0,0,8.6,49,0,45,85,86,8,28,12.6,12.6
523,0,0,8.8,48,0,21,86,86,9,27.78571429,5.835,5.835
524,0,0,8.8,48,0,27,93,86,2,27.78571429,7.502142857,7.502142857
525,0,0,8.7,48,0,35,94,87,11,27.78571429,9.725,9.725
526,0,0,8.6,48,0,26,92,87,2,27.78571429,7.224285714,7.224285714
527,0,0,8.6,48,0,18,87,87,3,27.78571429,5.001428571,5.001428571
528,0,0,8.6,48,0,11,83,89,12,27.78571429,3.056428571,3.056428571
529,0,0,8.5,49,0,25,82,87,10,28,7,7
530,0,0,8.7,48,0,27,90,87,10,27.78571429,7.502142857,7.502142857
531,0,0,8.8,48,0,25,87,87,3,27.78571429,6.946428571,6.946428571
532,0,0,8.8,48,0,19,94,87,3,27.78571429,5.279285714,5.279285714
533,0,0,8.6,48,0,25,91,87,2,27.78571429,6.946428571,6.946428571
534,0,0,8.6,48,0,26,88,87,2,27.78571429,7.224285714,7.224285714
535,0,0,8.5,49,0,20,89,87,8,28,5.6,5.6
536,0,0,8.5,48,0,22,83,89,10,27.78571429,6.112857143,6.112857143
537,0,0,8.6,48,0,28,88,88,11,27.78571429,7.78,7.78
538,0,0,8.8,48,0,40,88,87,3,27.78571429,11.11428571,11.11428571
539,0,0,8.8,48,0,24,94,87,5,27.78571429,6.668571429,6.668571429
540,0,0,8.7,49,0,32,97,89,10,28,8.96,8.96
541,0,0,8.6,48,0,28,89,90,11,27.78571429,7.78,7.78
542,0,0,8.6,49,0,34,88,87,2,28,9.52,9.52
543,0,0,8.5,48,0,18,90,94,10,27.78571429,5.001428571,5.001428571
544,0,0,8.5,49,0,20,77,87,13,28,5.6,5.6
545,0,0,8.5,49,0,17,79,87,12,28,4.76,4.76
546,0,0,8.7,48,0,42,90,88,12,27.78571429,11.67,11.67
547,0,0,8.8,48,0,37,91,88,3,27.78571429,10.28071429,10.28071429
548,0,0,8.7,48,0,21,95,88,3,27.78571429,5.835,5.835
549,0,0,8.6,48,0,17,93,88,1,27.78571429,4.723571429,4.723571429
550,0,0,8.5,49,0,14,93,88,5,28,3.92,3.92
551,0,0,8.6,49,0,25,87,94,8,28,7,7
552,0,0,8.5,48,0,20,81,88,8,27.78571429,5.557142857,5.557142857
553,0,0,8.6,48,0,27,83,90,11,27.78571429,7.502142857,7.502142857
554,0,0,8.7,49,0,27,86,88,8,28,7.56,7.56
555,0,0,8.8,48,0,23,95,88,4,27.78571429,6.390714286,6.390714286
556,0,0,8.7,48,0,27,92,88,3,27.78571429,7.502142857,7.502142857
557,0,0,8.6,49,0,23,90,91,8,28,6.44,6.44
558,0,0,8.5,48,0,25,82,88,7,27.78571429,6.946428571,6.946428571
559,0,0,8.5,49,0,23,86,91,5,28,6.44,6.44
560,0,0,8.6,49,0,33,86,88,9,28,9.24,9.24
561,0,0,8.7,48,0,25,86,88,10,27.78571429,6.946428571,6.946428571
562,0,0,8.8,48,0,27,86,88,2,27.78571429,7.502142857,7.502142857
563,0,0,8.7,48,0,25,94,90,11,27.78571429,6.946428571,6.946428571
564,0,0,8.6,48,0,13,89,92,10,27.78571429,3.612142857,3.612142857
565,0,0,8.6,48,0,26,85,89,8,27.78571429,7.224285714,7.224285714
566,0,0,8.6,48,0,20,81,89,9,27.78571429,5.557142857,5.557142857
567,0,0,8.6,48,0,26,81,89,9,27.78571429,7.224285714,7.224285714
568,0,0,8.7,48,0,16,84,89,14,27.78571429,4.445714286,4.445714286
569,0,0,8.8,48,0,45,96,89,3,27.78571429,12.50357143,12.50357143
570,0,0,8.7,48,0,25,95,89,3,27.78571429,6.946428571,6.946428571
571,0,0,8.6,48,0,28,95,89,2,27.78571429,7.78,7.78
572,0,0,8.5,49,0,29,91,89,2,28,8.12,8.12
573,0,0,8.5,48,0,16,82,96,7,27.78571429,4.445714286,4.445714286
574,0,0,8.5,48,0,26,77,92,9,27.78571429,7.224285714,7.224285714
575,0,0,8.5,48,0,26,84,89,10,27.78571429,7.224285714,7.224285714
576,0,0,8.7,49,0,30,89,89,11,28,8.4,8.4
577,0,0,8.9,48,0,28,88,89,3,27.78571429,7.78,7.78
578,0,0,8.7,49,0,18,95,90,11,28,5.04,5.04
579,0,0,8.6,48,0,33,91,90,3,27.78571429,9.169285714,9.169285714
580,0,0,8.5,48,0,33,91,90,2,27.78571429,9.169285714,9.169285714
581,0,0,8.5,48,0,21,88,96,8,27.78571429,5.835,5.835
582,0,0,8.5,48,0,18,74,90,9,27.78571429,5.001428571,5.001428571
583,0,0,8.5,48,0,34,86,90,12,27.78571429,9.447142857,9.447142857
584,0,0,8.7,49,0,21,82,90,7,28,5.88,5.88
585,0,0,8.8,48,0,24,91,90,2,27.78571429,6.668571429,6.668571429
586,0,0,8.6,48,0,12,95,90,7,27.78571429,3.334285714,3.334285714
587,0,0,8.4,48,0,27,91,90,2,27.78571429,7.502142857,7.502142857
588,0,0,8.5,48,0,51,90,90,4,27.78571429,14.17071429,14.17071429
589,0,0,8.7,48,0,30,90,92,11,27.78571429,8.335714286,8.335714286
590,0,0,8.6,49,0,10,79,90,7,28,2.8,2.8
591,0,0,8.7,48,0,24,91,90,12,27.78571429,6.668571429,6.668571429
592,0,0,8.8,49,0,23,88,90,2,28,6.44,6.44
593,0,0,8.8,48,0,21,95,90,3,27.78571429,5.835,5.835
594,0,0,8.6,48,0,35,93,91,4,27.78571429,9.725,9.725
595,0,0,8.6,48,0,19,92,92,9,27.78571429,5.279285714,5.279285714
596,0,0,8.5,48,0,25,89,92,8,27.78571429,6.946428571,6.946428571
597,0,0,8.5,48,0,19,79,90,6,27.78571429,5.279285714,5.279285714
598,0,0,8.5,48,0,19,80,90,11,27.78571429,5.279285714,5.279285714
599,0,0,8.7,48,0,28,89,90,16,27.78571429,7.78,7.78
600,0,0,8.8,48,0,19,93,90,4,27.78571429,5.279285714,5.279285714
601,0,0,8.7,48,0,30,95,90,11,27.78571429,8.335714286,8.335714286
602,0,0,8.6,48,0,23,92,90,3,27.78571429,6.390714286,6.390714286
603,0,0,8.6,49,0,31,88,90,2,28,8.68,8.68
604,0,0,8.5,49,0,26,90,91,8,28,7.28,7.28
605,0,0,8.6,48,0,23,78,93,11,27.78571429,6.390714286,6.390714286
606,0,0,8.6,49,0,32,86,90,11,28,8.96,8.96
607,0,0,8.7,49,0,35,88,90,9,28,9.8,9.8
608,0,0,8.8,48,0,21,89,90,2,27.78571429,5.835,5.835
609,0,0,8.7,48,0,33,92,92,11,27.78571429,9.169285714,9.169285714
610,0,0,8.6,48,0,27,89,90,8,27.78571429,7.502142857,7.502142857
611,0,0,8.5,48,0,24,87,90,3,27.78571429,6.668571429,6.668571429
612,0,0,8.5,48,0,27,84,90,10,27.78571429,7.502142857,7.502142857
613,0,0,8.6,48,0,43,82,90,9,27.78571429,11.94785714,11.94785714
614,0,0,8.8,48,0,11,87,90,14,27.78571429,3.056428571,3.056428571
615,0,0,8.8,48,0,15,84,90,3,27.78571429,4.167857143,4.167857143
616,0,0,8.8,48,0,25,96,90,3,27.78571429,6.946428571,6.946428571
617,0,0,8.6,49,0,30,96,90,2,28,8.4,8.4
618,0,0,8.6,48,0,23,93,90,3,27.78571429,6.390714286,6.390714286
619,0,0,8.4,49,0,30,84,91,2,28,8.4,8.4
620,0,0,8.5,48,0,17,83,93,5,27.78571429,4.723571429,4.723571429
621,0,0,8.5,48,0,10,79,90,9,27.78571429,2.778571429,2.778571429
622,0,0,8.6,48,0,22,84,90,9,27.78571429,6.112857143,6.112857143
623,0,0,8.7,48,0,26,90,90,2,27.78571429,7.224285714,7.224285714
624,0,0,8.7,48,0,34,93,90,8,27.78571429,9.447142857,9.447142857
625,0,0,8.6,48,0,14,88,90,5,27.78571429,3.89,3.89
626,0,0,8.6,48,0,46,91,92,8,27.78571429,12.78142857,12.78142857
627,0,0,8.5,48,0,19,84,97,10,27.78571429,5.279285714,5.279285714
628,0,0,8.5,49,0,16,81,90,10,28,4.48,4.48
629,0,0,8.6,48,0,29,86,90,8,27.78571429,8.057857143,8.057857143
630,0,0,8.7,48,0,33,90,91,10,27.78571429,9.169285714,9.169285714
631,0,0,8.8,48,0,34,87,90,3,27.78571429,9.447142857,9.447142857
632,0,0,8.7,48,0,44,95,90,11,27.78571429,12.22571429,12.22571429
633,0,0,8.6,48,0,41,90,91,4,27.78571429,11.39214286,11.39214286
634,0,0,8.6,49,0,52,93,92,4,28,14.56,14.56
635,0,0,8.6,48,0,31,90,96,15,27.78571429,8.613571429,8.613571429
636,0,0,8.6,48,0,22,86,89,9,27.78571429,6.112857143,6.112857143
637,0,0,8.6,48,0,45,84,89,11,27.78571429,12.50357143,12.50357143
638,0,0,8.8,48,0,61,92,89,9,27.78571429,16.94928571,16.94928571
639,0,0,8.9,48,0,23,85,89,2,27.78571429,6.390714286,6.390714286
640,0,0,8.7,48,0,19,95,89,5,27.78571429,5.279285714,5.279285714
641,0,0,8.6,48,0,35,91,89,3,27.78571429,9.725,9.725
642,0,0,8.5,48,0,35,86,89,5,27.78571429,9.725,9.725
643,0,0,8.6,48,0,15,88,95,10,27.78571429,4.167857143,4.167857143
644,0,0,8.5,48,0,10,74,90,11,27.78571429,2.778571429,2.778571429
645,0,0,8.5,48,0,23,76,91,10,27.78571429,6.390714286,6.390714286
646,0,0,8.7,48,0,44,85,89,11,27.78571429,12.22571429,12.22571429
647,0,0,8.8,48,0,24,93,89,3,27.78571429,6.668571429,6.668571429
648,0,0,8.7,49,0,28,96,89,10,28,7.84,7.84
649,0,0,8.6,48,0,41,92,89,3,27.78571429,11.39214286,11.39214286
650,0,0,8.6,49,0,43,88,89,2,28,12.04,12.04
651,0,0,8.6,48,0,27,84,91,11,27.78571429,7.502142857,7.502142857
652,0,0,8.5,49,0,23,77,89,9,28,6.44,6.44
653,0,0,8.7,48,0,15,83,90,12,27.78571429,4.167857143,4.167857143
654,0,0,8.8,48,0,23,85,90,3,27.78571429,6.390714286,6.390714286
655,0,0,8.8,48,0,8,97,90,1,27.78571429,2.222857143,2.222857143
656,0,0,8.5,48,0,12,91,90,2,27.78571429,3.334285714,3.334285714
657,0,0,8.5,48,0,22,92,93,10,27.78571429,6.112857143,6.112857143
658,0,0,8.4,48,0,27,87,89,3,27.78571429,7.502142857,7.502142857
659,0,0,8.5,48,0,8,74,90,5,27.78571429,2.222857143,2.222857143
660,0,0,8.5,48,0,21,78,90,9,27.78571429,5.835,5.835
661,0,0,8.6,49,0,10,84,90,9,28,2.8,2.8
662,0,0,8.7,48,0,26,87,90,6,27.78571429,7.224285714,7.224285714
663,0,0,8.7,48,0,59,95,90,7,27.78571429,16.39357143,16.39357143
664,0,0,8.6,48,0,12,89,90,7,27.78571429,3.334285714,3.334285714
665,0,0,8.6,48,0,15,83,90,2,27.78571429,4.167857143,4.167857143
666,0,0,8.5,48,0,18,79,90,11,27.78571429,5.001428571,5.001428571
667,0,0,8.5,48,0,43,84,90,8,27.78571429,11.94785714,11.94785714
668,0,0,8.6,48,0,20,85,90,13,27.78571429,5.557142857,5.557142857
669,0,0,8.8,48,0,8,91,90,2,27.78571429,2.222857143,2.222857143
670,0,0,8.7,48,0,27,95,90,6,27.78571429,7.502142857,7.502142857
671,0,0,8.5,49,0,64,96,90,1,28,17.92,17.92
672,0,0,8.5,49,0,26,91,90,3,28,7.28,7.28
673,0,0,8.5,48,0,13,85,91,12,27.78571429,3.612142857,3.612142857
674,0,0,8.6,48,0,23,79,91,8,27.78571429,6.390714286,6.390714286
675,0,0,8.6,48,0,33,84,92,9,27.78571429,9.169285714,9.169285714
676,0,0,8.7,49,0,17,81,90,4,28,4.76,4.76
677,0,0,8.8,48,0,5,97,90,3,27.78571429,1.389285714,1.389285714
678,0,0,8.5,48,0,26,93,90,2,27.78571429,7.224285714,7.224285714
679,0,0,8.6,48,0,51,91,92,13,27.78571429,14.17071429,14.17071429
680,0,0,8.5,48,0,8,88,90,1,27.78571429,2.222857143,2.222857143
681,0,0,8.4,49,0,13,75,92,12,28,3.64,3.64
682,0,0,8.5,48,0,19,86,90,12,27.78571429,5.279285714,5.279285714
683,0,0,8.7,49,0,35,86,90,8,28,9.8,9.8
684,0,0,8.9,48,0,36,88,90,2,27.78571429,10.00285714,10.00285714
685,0,0,8.7,48,0,14,96,90,2,27.78571429,3.89,3.89
686,0,0,8.4,48,0,11,90,90,2,27.78571429,3.056428571,3.056428571
687,0,0,8.5,48,0,49,90,90,3,27.78571429,13.615,13.615
688,0,0,8.6,48,0,31,92,96,9,27.78571429,8.613571429,8.613571429
689,0,0,8.5,48,0,13,76,90,10,27.78571429,3.612142857,3.612142857
690,0,0,8.6,48,0,22,87,91,9,27.78571429,6.112857143,6.112857143
691,0,0,8.8,48,0,42,89,90,3,27.78571429,11.67,11.67
692,0,0,8.8,48,0,31,92,90,3,27.78571429,8.613571429,8.613571429
693,0,0,8.6,48,0,11,97,91,11,27.78571429,3.056428571,3.056428571
694,0,0,8.4,48,0,16,91,92,10,27.78571429,4.445714286,4.445714286
695,0,0,8.5,48,0,62,92,90,3,27.78571429,17.22714286,17.22714286
696,0,0,8.5,48,0,15,82,91,9,27.78571429,4.167857143,4.167857143
697,0,0,8.5,48,0,13,76,90,10,27.78571429,3.612142857,3.612142857
698,0,0,8.6,48,0,13,86,90,13,27.78571429,3.612142857,3.612142857
699,0,0,8.8,48,0,19,86,90,3,27.78571429,5.279285714,5.279285714
700,0,0,8.7,48,0,27,94,90,2,27.78571429,7.502142857,7.502142857
701,0,0,8.6,48,0,20,94,90,3,27.78571429,5.557142857,5.557142857
702,0,0,8.5,48,0,14,94,90,3,27.78571429,3.89,3.89
703,0,0,8.4,48,0,16,88,96,9,27.78571429,4.445714286,4.445714286
704,0,0,8.5,48,0,34,78,93,10,27.78571429,9.447142857,9.447142857
705,0,0,8.6,48,0,4,83,91,8,27.78571429,1.111428571,1.111428571
706,0,0,8.7,48,0,16,85,90,4,27.78571429,4.445714286,4.445714286
707,0,0,8.7,48,0,12,91,90,3,27.78571429,3.334285714,3.334285714
